"account_id","marketing_source","marketing_referrer","created_at","plan_id","trial_start","started_plan_at","signup_box_origin","churn_state","churn_date","churn_reason","time_diff","region","country","subscription_started_at","paying","is_gmail","has_logo","free_users","marketing_banner","device","os","browser","collection_21_days","trial_period","company_size","next_charge_date","last_upgrade_promotion_start","cs_agent","sales_agent","disabled","payment_currency","disable_promotion","max_team_size","min_team_size","cancellation_on_renewal_date","partner_id","industry","billed_users_count","utm_cluster_id","pricing_version","has_domain","mrr","lead_score","industry","team_size","user_goal","user_description","sub_industry"
2794320,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-04-04",NULL,"","none",NULL,NULL, 2,"HaMerkaz","IL",NULL,0,0,1,"","","desktop","windows","chrome",0,14,630,NULL,NULL,NULL,228,NULL,"USD",0,5,2,NULL,NULL,"IT",0,"todos",3,1,NULL,1,"IT","2-5",NULL,NULL,NULL
2794321,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"England","GB",NULL,0,0,1,"","","tablet","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,10,6,NULL,NULL,"Project Management",0,"client_projects",3,1,NULL,0,"Project Management","6-10",NULL,NULL,NULL
2794322,"instagram","http://instagram.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-3,"Atacama","CL",NULL,0,1,1,"","ig_visualgy_hgoals_pm_es","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794323,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"time_management","none",NULL,NULL, 1,"Hauts-de-France","FR",NULL,0,1,1,"","fbm_paulinesub_11_henjoy_timelinevcolors_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794324,"","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Bavaria","DE",NULL,0,0,1,"","","mobile","android","chrome",0,14,1250,NULL,NULL,NULL,NULL,NULL,"EUR",1,10,6,NULL,155,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794325,"mb","https://top5projectmanagement.com/reviews/monday/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Michigan","US",NULL,0,0,1,"","","desktop","mac","safari",0,14,1600,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Finance",0,"todos",3,1,NULL,0,"Finance",1,NULL,NULL,NULL
2794326,"instagram","https://monday.com/m/time-management-vid/?utm_source=instagram","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Texas","US",NULL,0,1,1,"","ig_deloreangantt_prevolutionary_timelinev","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"time_management",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794327,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Västmanland","SE",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",1,10,6,NULL,199,"Creative",0,"client_projects",3,1,NULL,0,"Creative","6-10",NULL,NULL,NULL
2794328,"","https://monday.com/","2019-01-01",NULL,"2019-04-30",NULL,"","churn","2019-04-30 10:08:45",4,0,"England","GB","2019-01-15 12:38:37",0,0,1,"","","desktop","mac","chrome",31,14,13,"2019-05-28 00:00:00",NULL,NULL,NULL,NULL,"GBP",1,10,6,NULL,142,"Marketing",0,"internal_projects",3,1,67.00,0,"Marketing","6-10",NULL,NULL,NULL
2794329,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Taipei City","TW",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Design",0,"todos",3,0,NULL,0,"Design","1-1",NULL,NULL,NULL
2794330,"adwordssearch","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"England","GB",NULL,0,0,1,"","","desktop","windows","chrome",0,14,2180,NULL,NULL,NULL,NULL,NULL,"GBP",0,1,1,NULL,NULL,"Education",0,"internal_projects",3,1,NULL,0,"Education","1-1",NULL,NULL,NULL
2794331,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Tel Aviv","IL",NULL,0,0,1,"","","desktop","mac","chrome",0,14,160,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794332,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Quebec","CA",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"CAD",1,100,51,NULL,206,"Other",0,"todos",3,1,NULL,0,"Other","51-100",NULL,NULL,NULL
2794333,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"","PS",NULL,0,0,1,"","","mobile","android","chrome",0,14,105,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794334,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"North Rhine-Westphalia","DE",NULL,0,1,1,"","","desktop","windows","opera",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,1,1,NULL,NULL,"Research",0,"todos",3,0,NULL,0,"Research",1,NULL,NULL,NULL
2794335,"instagram","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Bavaria","DE",NULL,0,1,1,"","ig_deloreantime_timeline_de","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794336,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-03-03",NULL,"","none",NULL,NULL, 9,"Hokkaido","JP",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Research",0,"todos",3,0,NULL,0,"Research",1,NULL,NULL,NULL
2794337,"adwordsbrand","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-4,"New York","US",NULL,0,0,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Consulting",0,"todos",3,1,NULL,0,"Consulting","2-5",NULL,NULL,NULL
2794338,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Texas","US",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"supply_chain",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794339,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Gabrovo","BG",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794340,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Auvergne-Rhone-Alpes","FR",NULL,0,0,1,"","fbm_deloreangantt_timeline_fr","mobile","ios","generic browser",0,14,20,NULL,NULL,NULL,NULL,NULL,"EUR",0,10,6,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794341,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"New Jersey","US",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Finance",0,"internal_projects",3,0,NULL,0,"Finance","2-5",NULL,NULL,NULL
2794342,"adwordssearch","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"Saitama","JP",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Software Engineering",0,"internal_projects",3,0,NULL,0,"Software Engineering","2-5",NULL,NULL,NULL
2794343,"adwordsbrand","https://www.google.co.il/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"","IE",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"Administrative",0,"client_projects",3,0,NULL,0,"Administrative","2-5",NULL,NULL,NULL
2794344,"","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Al Jizah","EG",NULL,0,0,1,"","","desktop","windows","firefox",0,14,5,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Design",0,"todos",3,1,NULL,0,"Design","2-5",NULL,NULL,NULL
2794345,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"hp_fullbg_page_header","none",NULL,NULL,0,"England","GB",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,5,2,NULL,NULL,"Other",0,"orders",3,0,NULL,0,"Other","2-5",NULL,NULL,NULL
2794346,"adwordslocals","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-2,"Rio Grande do Sul","BR",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794347,"","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Skane Lan","SE",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Project Management",0,"todos",3,0,NULL,0,"Project Management","1-1",NULL,NULL,NULL
2794348,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Ar Riyāḑ","SA",NULL,0,0,1,"","","mobile","ios",NULL,0,14,14860,NULL,NULL,NULL,NULL,NULL,"USD",1,NULL,NULL,NULL,500,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794349,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","England","GB",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,NULL,NULL,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794350,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"England","GB",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,1,1,NULL,NULL,"Education",0,"todos",3,0,NULL,0,"Education","1-1",NULL,NULL,NULL
2794351,"instagram","http://instagram.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"","FR",NULL,0,0,1,"","ig_deloreangantt_timeline_fr","mobile","android","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794352,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"Wales","GB",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,1,1,NULL,NULL,"Creative",0,"todos",3,0,NULL,0,"Creative",1,NULL,NULL,NULL
2794353,"adwordsbrand","https://www.google.fi/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Uusimaa","FI",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"",0,"client_projects",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794354,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Kyyivs'ka Oblast'","UA",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794355,"dbm_video_remarketing","https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1967979736935021","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 6,"Almaty","KZ",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Marketing",0,"crm",3,0,NULL,0,"Marketing","6-10",NULL,NULL,NULL
2794356,"adwordssearch","https%3a%2f%2fwww.google.nl%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"South Holland","NL",NULL,0,0,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"Sales",0,"crm",3,1,NULL,0,"Sales","2-5",NULL,NULL,NULL
2794357,"adwordssearch","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-02-03",NULL,"","none",NULL,NULL,-5,"Massachusetts","US",NULL,0,0,1,"","","mobile","ios","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794358,"mb","https://tpc.googlesyndication.com/safeframe/1-0-31/html/container.html?n=2","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"North Carolina","US",NULL,0,1,1,"","","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,15,11,NULL,NULL,"IT",0,"orders",3,0,NULL,0,"IT","11-15",NULL,NULL,NULL
2794359,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Brussels Hoofdstedelijk Gewest","BE",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794360,"adwordslocals","https://www.google.fr/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Provence-Alpes-Côte d'Azur","FR",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,NULL,NULL,NULL,NULL,"Project Management",0,"",3,0,NULL,0,"Project Management","Moi uniquement",NULL,NULL,NULL
2794361,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"hp_fullbg_page_header","none",NULL,NULL, 4,"Dubai","AE",NULL,0,0,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Administrative",0,"",3,1,NULL,0,"Administrative","1-1",NULL,NULL,NULL
2794362,"instagram","http%3a%2f%2finstagram.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Massachusetts","US",NULL,0,0,1,"","ig_timelinecolor_prevolutionary_timelinev","mobile","android","chrome",0,14,590,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"",0,"time_management",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794363,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Florida","US",NULL,0,0,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794364,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,-5,"Virginia","US",NULL,0,1,1,"","","tablet","ios","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Other",0,"todos",3,0,NULL,0,"Other","2-5",NULL,NULL,NULL
2794365,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 8,"TAIWAN","TW",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Creative",0,"todos",3,0,NULL,0,"Creative",1,NULL,NULL,NULL
2794366,"","","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Île-de-France","FR",NULL,0,1,1,"","","mobile","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794367,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Jerusalem","IL",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,25,16,NULL,NULL,"Business Development",0,"internal_projects",3,0,NULL,0,"Business Development","16-25",NULL,NULL,NULL
2794368,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","New York","US",NULL,0,0,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794369,"adwordsyoutube","https://www.youtube.com/watch?v=5dvilru5lh8","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 3,"Al Asimah","KW",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Sales",0,"todos",3,0,NULL,0,"Sales","1-1",NULL,NULL,NULL
2794370,"","https%3a%2f%2fwww.google.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Tel Aviv","IL",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Healthcare",0,"todos",3,0,NULL,0,"Healthcare","2-5",NULL,NULL,NULL
2794371,"instagram","https://monday.com/m/time-management-vid/?utm_source=instagram","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Minnesota","US",NULL,0,0,1,"","ig_timelinecolor_prevolutionary_timelinev","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"",0,"time_management",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794372,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","","",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794373,"adwordslocals","https://www.google.com.br/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-2,"","BR",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"Administrative",0,"",3,0,NULL,0,"Administrative","Apenas eu",NULL,NULL,NULL
2794374,"adwordsyoutube","https://www.youtube.com/watch?v=mra_gdtnjes","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 11,"New South Wales","AU",NULL,0,1,1,"","","desktop","windows","microsoft edge",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,1,1,NULL,NULL,"Other",0,"client_projects",3,0,NULL,0,"Other","1-1",NULL,NULL,NULL
2794375,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Mexico City","MX",NULL,0,1,1,"","fbm_deloreangantt_timeline_es","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794376,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Lagos","NG",NULL,0,1,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"Sales",0,"crm",3,0,NULL,0,"Sales","2-5",NULL,NULL,NULL
2794377,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Nordland","NO",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Other",0,"internal_projects",3,0,NULL,0,"Other","6-10",NULL,NULL,NULL
2794378,"mb","https://www.stackmedia.io/?utm_source=2a5b0cv3485","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"California","US",NULL,0,1,1,"","iphonelife","tablet","ios","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"Consulting",0,"todos",3,0,NULL,0,"Consulting","1-1",NULL,NULL,NULL
2794379,"adwordsyoutube","https://www.youtube.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Wales","GB",NULL,0,1,1,"","","desktop","windows","firefox",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,500,500,NULL,NULL,"Business Development",0,"internal_projects",3,0,NULL,0,"Business Development",500 ,NULL,NULL,NULL
2794380,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-5,"Connecticut","US",NULL,0,0,1,"","","desktop","mac","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,10,6,NULL,NULL,"Creative",0,"todos",3,1,NULL,0,"Creative","6-10",NULL,NULL,NULL
2794381,"adwordssearch","https://www.google.com/","2019-01-01",NULL,"2019-04-17",NULL,"","none",NULL,NULL, 3,"Ar Riyāḑ","SA",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,1,1,NULL,NULL,"",0,"crm",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794382,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"Nouvelle-Aquitaine","FR",NULL,0,0,1,"","fbm_deloreangantt_timeline_fr","mobile","ios","generic browser",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794383,"instagram","http://instagram.com/","2019-01-01",236,"2019-01-01","2019-01-07 14:01:24","","",NULL,NULL,0,"England","GB","2019-01-07 14:01:22",1,0,1,"","igstories_no_excel_bigcopy_stattimevid","mobile","android","chrome",769,14,300,"2020-01-30 00:00:00",NULL,NULL,267,NULL,"GBP",0,10,6,NULL,NULL,"",7,"",3,1,134.00,1,NULL,NULL,NULL,NULL,NULL
2794384,"adwordsbrand","https://www.google.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 2,"Uusimaa","FI",NULL,0,1,1,"","","desktop","mac","safari",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"EUR",0,5,2,NULL,NULL,"Events",0,"todos",3,0,NULL,0,"Events","2-5",NULL,NULL,NULL
2794385,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"","FR",NULL,0,0,1,"","fbm_deloreangantt_timeline_fr","mobile","ios","generic browser",0,14,15,NULL,NULL,NULL,NULL,NULL,"EUR",0,25,16,NULL,NULL,"",0,"",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794386,"","https://monday.com/","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"England","GB",NULL,0,1,1,"","","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794387,"facebook","http%3a%2f%2fm.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-6,"Texas","US",NULL,0,0,1,"","fbm_deloreangantt_prevolutionary_timelinev","mobile","ios","generic browser",0,14,5,NULL,NULL,NULL,NULL,NULL,"USD",0,5,2,NULL,NULL,"",0,"time_management",3,1,NULL,0,NULL,NULL,NULL,NULL,NULL
2794388,"outbrain","https://paid.outbrain.com/network/redir?p=qkxzmp8hj6ppwg-reyr7ic-umlfkhkaxarvo6y6vhy8xk-bhy9vzgl5nvkdxfysqtxe4lodi5yla0ullow573cljuwfo9xxmwhp3uy5kuqzzgc7ip3azeagvgwktjbzzamd38k5ej3qitzt0fxdh6zsp1_vpxzxxrugbbuoecwh9opboh9ko62cwuvjppwodboz3ynvn85rescwaq80gj","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,0,"England","GB",NULL,0,1,1,"","gantt_yellowsystem_why_timev","desktop","windows","chrome",0,14,NULL,NULL,NULL,NULL,NULL,NULL,"GBP",0,5,2,NULL,NULL,"IT",0,"internal_projects",3,0,NULL,0,"IT","2-5",NULL,NULL,NULL
2794389,"facebook","http://m.facebook.com","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL, 1,"North Rhine-Westphalia","DE",NULL,0,0,1,"","fbm_deloreangantt_timeline_de","mobile","ios","generic browser",0,14,6870,NULL,NULL,NULL,409,NULL,"EUR",0,15,11,NULL,NULL,"",0,"",3,1,NULL,1,NULL,NULL,NULL,NULL,NULL
2794390,"","","2019-01-01",NULL,"2019-04-09",NULL,"mobile_app","none",NULL,NULL,"","New South Wales","AU",NULL,0,1,1,"","","mobile","ios",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"AUD",0,0,0,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794391,"","","2019-01-01",NULL,"2019-01-01",NULL,"mobile_app","none",NULL,NULL,"","Uppsala","SE",NULL,0,1,1,"","","mobile","android",NULL,0,14,NULL,NULL,NULL,NULL,NULL,NULL,"USD",0,NULL,NULL,NULL,NULL,"",0,"",3,0,NULL,0,NULL,NULL,NULL,NULL,NULL
2794392,"capterra","https%3a%2f%2fwww.capterra.com%2f","2019-01-01",NULL,"2019-01-01",NULL,"","none",NULL,NULL,-8,"British Columbia","CA",NULL,0,0,1,"","","desktop","mac","chrome",0,14,7250,NULL,NULL,NULL,228,NULL,"CAD",0,5,2,NULL,NULL,"Administrative",0,"internal_projects",3,1,NULL,1,"Administrative","2-5",NULL,NULL,NULL
