"account_id","user_id","created_at","is_admin","pending","enabled","became_active_at","time_diff","city","region","country","serial_number","has_photo","device","os","browser","is_gmail","campaign_id","first_user_in_account_id","LANGUAGE","gender","seniority","title","mobile_activation_date","has_phone"
2794247,6183463,"2019-01-01",0,1,0,NULL,"","","","",16,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183464,"2019-01-01",0,1,0,NULL,"","","","",17,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183465,"2019-01-01",0,1,0,NULL,"","","","",18,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183466,"2019-01-01",0,1,0,NULL,"","","","",19,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183467,"2019-01-01",0,1,0,NULL,"","","","",20,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183468,"2019-01-01",0,1,0,NULL,"","","","",21,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183469,"2019-01-01",0,1,0,NULL,"","","","",22,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183470,"2019-01-01",0,1,0,NULL,"","","","",23,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183471,"2019-01-01",0,1,0,NULL,"","","","",24,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183472,"2019-01-01",0,1,0,NULL,"","","","",25,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183473,"2019-01-01",0,1,0,NULL,"","","","",26,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183474,"2019-01-01",0,1,0,NULL,"","","","",27,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183475,"2019-01-01",0,1,0,NULL,"","","","",28,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183476,"2019-01-01",0,1,0,NULL,"","","","",29,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183477,"2019-01-01",0,1,0,NULL,"","","","",30,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183478,"2019-01-01",0,1,0,NULL,"","","","",31,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183479,"2019-01-01",0,1,0,NULL,"","","","",32,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183480,"2019-01-01",0,1,0,NULL,"","","","",33,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183481,"2019-01-01",0,1,0,NULL,"","","","",34,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183482,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183483,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183484,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183485,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183486,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183487,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183488,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183489,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183490,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183491,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183492,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183493,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183494,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183495,"2019-01-01",0,1,0,NULL,"","","","",48,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183496,"2019-01-01",0,1,0,NULL,"","","","",49,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183497,"2019-01-01",0,1,0,NULL,"","","","",50,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794247,6183498,"2019-01-01",0,1,0,NULL,"","","","",51,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794248,6183500,"2019-01-01",1,0,1,"2019-01-01",-5,"Asheville","North Carolina","US",1,1,"desktop","mac","safari",1,4006304,29849233,"","F",NULL,NULL,NULL,1
2794249,6183445,"2019-01-01",1,0,1,"2019-01-01",8,"San Jose","California","US",1,1,"desktop","windows","chrome",1,4006305,29847762,"","M","none","Mine ",NULL,1
2794250,6183501,"2019-01-01",1,0,1,"2019-01-01",-4,"Cincinnati","Ohio","US",1,1,"desktop","mac","chrome",1,3752803,29849237,"","M","none"," ",NULL,1
2794251,6183502,"2019-01-01",1,0,1,"2019-01-01",-5,"Arlington","Texas","US",1,1,"mobile","ios","generic browser",0,4006306,29849254,"","M","none"," ",NULL,1
2794252,6183505,"2019-01-01",1,0,1,"2019-01-01",8,"Zigong","Sichuan","CN",1,1,"desktop","windows","chrome",1,4006307,29847993,"",NULL,NULL,NULL,NULL,1
2794252,6183509,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183511,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183512,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183513,"2019-01-01",0,1,0,NULL,"","","","",5,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183514,"2019-01-01",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183515,"2019-01-01",0,1,0,NULL,"","","","",7,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183516,"2019-01-01",0,1,0,NULL,"","","","",8,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183517,"2019-01-01",0,1,0,NULL,"","","","",9,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183518,"2019-01-01",0,1,0,NULL,"","","","",10,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183519,"2019-01-01",0,1,0,NULL,"","","","",11,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183520,"2019-01-01",0,1,0,NULL,"","","","",12,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183521,"2019-01-01",0,1,0,NULL,"","","","",13,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183522,"2019-01-01",0,1,0,NULL,"","","","",14,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183523,"2019-01-01",0,1,0,NULL,"","","","",15,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183524,"2019-01-01",0,1,0,NULL,"","","","",16,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183525,"2019-01-01",0,1,0,NULL,"","","","",17,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183526,"2019-01-01",0,1,0,NULL,"","","","",18,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183527,"2019-01-01",0,1,0,NULL,"","","","",19,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183528,"2019-01-01",0,1,0,NULL,"","","","",20,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183529,"2019-01-01",0,1,0,NULL,"","","","",21,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183530,"2019-01-01",0,1,0,NULL,"","","","",22,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183531,"2019-01-01",0,1,0,NULL,"","","","",23,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183532,"2019-01-01",0,1,0,NULL,"","","","",24,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183533,"2019-01-01",0,1,0,NULL,"","","","",25,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183534,"2019-01-01",0,1,0,NULL,"","","","",26,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183535,"2019-01-01",0,1,0,NULL,"","","","",27,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183536,"2019-01-01",0,1,0,NULL,"","","","",28,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183537,"2019-01-01",0,1,0,NULL,"","","","",29,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183538,"2019-01-01",0,1,0,NULL,"","","","",30,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183539,"2019-01-01",0,1,0,NULL,"","","","",31,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183540,"2019-01-01",0,1,0,NULL,"","","","",32,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183541,"2019-01-01",0,1,0,NULL,"","","","",33,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183542,"2019-01-01",0,1,0,NULL,"","","","",34,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183543,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183544,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183545,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183546,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183547,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183548,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183549,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183550,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183551,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183552,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183553,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183554,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183555,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183556,"2019-01-01",0,1,0,NULL,"","","","",48,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183557,"2019-01-01",0,1,0,NULL,"","","","",49,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183558,"2019-01-01",0,1,0,NULL,"","","","",50,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794252,6183559,"2019-01-01",0,1,0,NULL,"","","","",51,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794253,6183503,"2019-01-01",1,0,1,"2019-01-01",0,"Manchester","England","GB",1,1,"desktop","windows","chrome",1,3995920,29729923,"","M",NULL,NULL,NULL,1
2794253,6183565,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794253,6183604,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794253,6183622,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794254,6183507,"2019-01-01",1,0,1,"2019-01-01",0,"Livingston","Scotland","GB",1,1,"desktop","mac","chrome",0,940503,29241133,"","M","none","Executive Pastor",NULL,1
2794254,6183626,"2019-01-01",0,0,1,"2019-01-01",0,"Bromley","England","GB",2,1,"desktop","mac","chrome",0,NULL,29246221,"","M","none"," ",NULL,1
2794254,6183641,"2019-01-01",0,0,1,"2019-01-01",0,"Lincoln","England","GB",3,1,"mobile","ios","safari",0,4007464,29865012,"","F","none"," ","2019-01-01",1
2794255,6183101,"2019-01-01",1,0,1,"2019-01-01",0,"","","GB",1,1,"mobile","ios","generic browser",0,4006308,29848398,"","M","director","Managing Director",NULL,1
2794256,6183508,"2019-01-01",1,0,1,"2019-01-01","","","","FR",1,1,"mobile","ios",NULL,1,4006309,24499753,"","M",NULL,NULL,"2019-01-01",1
2794257,6183560,"2019-01-01",1,0,1,"2019-01-01",8,"Zigong","Sichuan","CN",1,1,"desktop","windows","chrome",1,4006310,29847993,"","F",NULL,NULL,NULL,1
2794257,6183567,"2019-01-01",0,1,0,NULL,"","","","",2,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183568,"2019-01-01",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183569,"2019-01-01",0,1,0,NULL,"","","","",4,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183570,"2019-01-01",0,1,0,NULL,"","","","",5,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183571,"2019-01-01",0,1,0,NULL,"","","","",6,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183572,"2019-01-01",0,1,0,NULL,"","","","",7,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183573,"2019-01-01",0,1,0,NULL,"","","","",8,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183574,"2019-01-01",0,1,0,NULL,"","","","",9,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183575,"2019-01-01",0,1,0,NULL,"","","","",10,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183576,"2019-01-01",0,1,0,NULL,"","","","",11,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183577,"2019-01-01",0,1,0,NULL,"","","","",12,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183578,"2019-01-01",0,1,0,NULL,"","","","",13,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183579,"2019-01-01",0,1,0,NULL,"","","","",14,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183580,"2019-01-01",0,1,0,NULL,"","","","",15,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183581,"2019-01-01",0,1,0,NULL,"","","","",16,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183582,"2019-01-01",0,1,0,NULL,"","","","",17,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183583,"2019-01-01",0,1,0,NULL,"","","","",18,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183584,"2019-01-01",0,1,0,NULL,"","","","",19,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183585,"2019-01-01",0,1,0,NULL,"","","","",20,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183586,"2019-01-01",0,1,0,NULL,"","","","",21,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183587,"2019-01-01",0,1,0,NULL,"","","","",22,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183588,"2019-01-01",0,1,0,NULL,"","","","",23,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183589,"2019-01-01",0,1,0,NULL,"","","","",24,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183590,"2019-01-01",0,1,0,NULL,"","","","",25,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183591,"2019-01-01",0,1,0,NULL,"","","","",26,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183592,"2019-01-01",0,1,0,NULL,"","","","",27,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183593,"2019-01-01",0,1,0,NULL,"","","","",28,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183594,"2019-01-01",0,1,0,NULL,"","","","",29,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183595,"2019-01-01",0,1,0,NULL,"","","","",30,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183596,"2019-01-01",0,1,0,NULL,"","","","",31,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183597,"2019-01-01",0,1,0,NULL,"","","","",32,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183598,"2019-01-01",0,1,0,NULL,"","","","",33,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183599,"2019-01-01",0,1,0,NULL,"","","","",34,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183600,"2019-01-01",0,1,0,NULL,"","","","",35,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183601,"2019-01-01",0,1,0,NULL,"","","","",36,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183602,"2019-01-01",0,1,0,NULL,"","","","",37,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183603,"2019-01-01",0,1,0,NULL,"","","","",38,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183605,"2019-01-01",0,1,0,NULL,"","","","",39,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183606,"2019-01-01",0,1,0,NULL,"","","","",40,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183607,"2019-01-01",0,1,0,NULL,"","","","",41,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183608,"2019-01-01",0,1,0,NULL,"","","","",42,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183609,"2019-01-01",0,1,0,NULL,"","","","",43,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183610,"2019-01-01",0,1,0,NULL,"","","","",44,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183611,"2019-01-01",0,1,0,NULL,"","","","",45,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183612,"2019-01-01",0,1,0,NULL,"","","","",46,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794257,6183613,"2019-01-01",0,1,0,NULL,"","","","",47,1,NULL,NULL,NULL,1,NULL,NULL,"",NULL,NULL,NULL,NULL,1
2794258,6183566,"2019-01-01",1,0,1,"2019-01-01",5.5,"Kilinochchi","Northern Province","LK",1,1,"desktop","windows","chrome",1,4006311,29849406,"","M",NULL,NULL,NULL,1
2794259,6183562,"2019-01-01",1,0,1,"2019-01-01", 11,"Drysdale","Victoria","AU",1,1,"desktop","mac","safari",1,4006313,29849361,"","F",NULL,NULL,NULL,1
2794260,6183564,"2019-01-01",1,0,1,"2019-01-01",8,"Melbourne","Victoria","AU",1,1,"mobile","ios",NULL,1,4006314,29849380,"","F",NULL,NULL,"2019-01-03",1
2794261,6183615,"2019-01-01",1,0,1,"2019-01-01",1,"Cagliari","Sardinia","IT",1,1,"mobile","android",NULL,1,4006315,29849434,"","M",NULL,NULL,"2019-01-01",1
2794262,6183617,"2019-01-01",1,0,1,"2019-01-01",0,"Madrid","Madrid","ES",1,1,"desktop","mac","chrome",1,4006316,29849446,"","M",NULL,NULL,NULL,1
2794263,6183618,"2019-01-01",1,0,1,"2019-01-01", 1,"Valby","Capital Region","DK",1,1,"desktop","mac","safari",1,4006317,29849443,"","F",NULL,NULL,NULL,1
2794264,6183621,"2019-01-01",1,0,1,"2019-01-01",11,"San Francisco","California","US",1,1,"mobile","android","chrome",1,4006318,29642237,"","M",NULL,NULL,NULL,1
2794265,6183620,"2019-01-01",1,0,1,"2019-01-01",3,"Al Madinah","Ar Riyad","SA",1,1,"desktop","windows","chrome",1,4006319,29849461,"","F",NULL,NULL,NULL,1
2794266,6183631,"2019-01-01",1,0,1,"2019-01-01",3,"Moscow","Moscow","RU",1,1,"mobile","ios",NULL,1,1862685,13089233,"",NULL,NULL,NULL,"2019-01-01",1
2794267,6183616,"2019-01-01",1,0,1,"2019-01-01",1,"Heilbronn","Baden-Württemberg Region","DE",1,1,"desktop","windows","firefox",0,4006321,29849437,"de","M",NULL,NULL,NULL,1
2794268,6183629,"2019-01-01",1,0,1,"2019-01-01",1,"Helsingborg","Skåne","SE",1,1,"mobile","android","chrome",0,4006322,29849546,"","M","none"," ",NULL,1
2794269,6183630,"2019-01-01",1,0,1,"2019-01-01",1,"Toulon","Provence-Alpes-Côte d'Azur","FR",1,1,"desktop","mac","safari",1,4006324,29832175,"fr",NULL,NULL,NULL,NULL,1
2794270,6183632,"2019-01-01",1,0,1,"2019-01-01", 1,"Hajnówka","Podlasie","PL",1,1,"desktop","windows","opera",1,4006325,29849555,"","M",NULL,NULL,NULL,1
2794271,6183638,"2019-01-01",1,0,1,"2019-01-01",1,"Debrecen","Hajdú-Bihar","HU",1,1,"desktop","mac","safari",0,609900,3560667,"","M","none"," ",NULL,1
2794272,6183042,"2019-01-01",1,0,1,"2019-01-01",2,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","mac","safari",0,4006328,29818280,"","M",NULL,NULL,NULL,1
2794273,6183637,"2019-01-01",1,0,1,"2019-01-01",-6,"Mexico City","Mexico City","MX",1,1,"mobile","ios","generic browser",1,4006329,29849589,"es","F",NULL,NULL,NULL,1
2794274,6183180,"2019-01-01",1,0,1,"2019-01-01",1,"Wiesloch","Baden-Württemberg Region","DE",1,1,"desktop","windows","chrome",0,4006330,29848631,"de","M",NULL,NULL,NULL,1
2794275,6183635,"2019-01-01",1,0,1,"2019-01-01", 1,"Gothenburg","Västra Götaland","SE",1,1,"mobile","android","chrome",1,4006331,29849574,"","M",NULL,NULL,NULL,1
2794276,6183644,"2019-01-01",1,0,1,"2019-01-01",1,"Manresa","Catalonia","ES",1,1,"desktop","mac","chrome",1,4006332,29849645,"","M",NULL,NULL,NULL,1
2794277,6183640,"2019-01-01",1,0,1,"2019-01-01", 2,"Johannesburg","Gauteng","ZA",1,1,"desktop","mac","chrome",1,4006333,29849699,"","M",NULL,NULL,NULL,1
2794278,6183649,"2019-01-01",1,0,1,"2019-01-01", 1,"Debrecen","Hajdú-Bihar","HU",1,1,"desktop","mac","safari",0,4006334,3560667,"","M","executive","CEO ","2019-01-04",1
2794278,6212823,"2019-01-03",0,0,1,"2019-01-03", 1,"Budapest","Budapest","HU",2,1,"desktop","windows","chrome",0,3913894,28883321,"","M","none"," ",NULL,1
2794278,6212829,"2019-01-03",0,1,0,NULL,"","","","",3,1,NULL,NULL,NULL,0,NULL,3560667,"",NULL,NULL,NULL,NULL,1
2794278,6227810,"2019-01-04",0,0,1,"2019-01-05", 1,"Rome","Latium","IT",4,1,"desktop","windows","chrome",0,4044058,30201655,"","M","none"," ",NULL,1
2794279,6183652,"2019-01-01",1,0,1,"2019-01-01",2,"Tel Aviv","Tel Aviv","IL",1,1,"desktop","windows","chrome",1,4006337,29788583,"","M","none"," ",NULL,1
2794280,6183653,"2019-01-01",1,0,1,"2019-01-01",8,"Taichung","Taichung City","TW",1,1,"mobile","ios",NULL,0,4006338,29849789,"","M","none","Sales ","2019-01-02",1
