"DATE","user_id","account_id","total_events","column_events","board_events","num_of_boards","count_kind_columns","raw_events","group_events","invite_events","import_events","notification_events","new_entry_events","payment_events","inbox_events","communicating_events","non_communicating_events","web_events","ios_events","android_events","desktop_app_events","empty_events"
"2019-01-01",6181606,2793647,60,0,0,0,0,0,0,0,2,0,1,1,1,1,2,41,0,0,0,7
"2019-01-10",6182956,2794165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6320733,2793672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-14",6183983,2794443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183110,2794203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183748,2794328,123,4,0,3,2,1,0,0,2,0,2,0,1,0,32,94,0,0,0,9
"2019-01-02",6181706,2793707,288,67,1,1,2,18,0,0,1,0,1,0,5,4,101,280,0,0,0,3
"2019-01-14",6182531,2794035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181347,2793500,150,7,2,1,3,5,1,0,2,0,1,0,4,0,23,139,0,0,0,9
"2019-01-15",6183881,2794397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181930,2793797,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181834,2793728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181881,2793763,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182773,2794098,83,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,69,0,2
"2019-01-03",6182228,2793888,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,0,1
"2019-01-01",6183502,2794251,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-05",6183640,2794277,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183833,2794371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182204,2793873,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6343564,2793906,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-07",6182262,2793896,35,0,0,1,0,1,0,0,1,0,1,0,1,4,4,34,0,0,0,1
"2019-01-08",6267811,2794184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183857,2794381,160,0,1,1,0,0,0,0,3,0,1,3,4,1,6,146,0,0,0,13
"2019-01-14",6181386,2793497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183573,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6186222,2794328,43,7,0,1,3,1,0,0,1,0,1,0,0,0,11,42,0,0,0,1
"2019-01-05",6181882,2793773,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182820,2794124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182406,2793971,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183044,2794191,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182623,2794070,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182214,2793879,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183704,2794299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6232982,2794184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-14",6183649,2794278,50,14,0,1,1,0,0,0,0,0,1,0,3,0,19,47,0,0,0,1
"2019-01-07",6183864,2794385,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"2019-01-01",6183086,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183989,2794446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181478,2793567,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182171,2793861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6184079,2794487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182214,2793879,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6215046,2794054,8,0,0,1,0,0,0,0,0,0,0,0,2,1,2,8,0,0,0,0
"2019-01-05",6183948,2794429,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183676,2794293,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182852,2794140,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182050,2793830,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6184025,2794462,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,8
"2019-01-15",6182802,2794119,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182794,2794114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182036,2793826,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181871,2793764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181467,2793563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6184034,2794466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182673,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183886,2794400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183922,2794418,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181644,2793671,101,0,0,0,0,0,0,1,5,0,1,0,2,0,3,74,0,0,0,15
"2019-01-02",6181522,2793595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183614,2794326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181467,2793563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6191784,2794038,71,6,0,1,1,4,0,0,2,0,1,0,0,0,13,66,0,0,0,3
"2019-01-02",6182567,2794048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6184907,2794428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183748,2794328,150,17,0,1,5,18,0,2,1,0,1,5,2,3,39,138,0,0,0,3
"2019-01-01",6182955,2794163,48,0,0,0,0,0,0,0,1,0,1,0,1,0,2,34,0,0,0,11
"2019-01-01",6182699,2793999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6181909,2793788,34,0,0,2,0,0,0,0,1,0,2,0,1,0,5,27,0,1,0,3
"2019-01-03",6182009,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183989,2794446,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182853,2794141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183098,2794194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6271511,2794383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183397,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6183995,2794448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183176,2794209,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183661,2794330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6183864,2794385,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"2019-01-05",6209167,2794465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181679,2793688,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183988,2794447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181562,2793636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183825,2794368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6209388,2794465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6182325,2793928,485,37,7,4,4,37,3,3,6,0,3,0,5,0,141,462,0,0,0,21
"2019-01-06",6182965,2794168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183121,2794210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182381,2793957,64,0,1,1,0,0,0,0,2,0,1,0,1,0,4,53,0,0,0,9
"2019-01-14",6182238,2793893,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181723,2793711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6431479,2794086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6181875,2793767,161,6,1,1,4,7,0,0,3,0,2,2,2,0,21,141,0,0,0,13
"2019-01-04",6182042,2793809,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181631,2793663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-13",6182823,2794126,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6181864,2793758,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182702,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181503,2793585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181461,2793556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182299,2793916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181897,2793777,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182460,2793996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183009,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182037,2793821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6184009,2794459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-10",6183896,2794405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183002,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181569,2793622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181358,2793514,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182962,2794167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181596,2793640,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,0
"2019-01-01",6182473,2794006,92,1,1,1,1,1,0,0,2,0,1,0,1,1,8,76,0,0,0,13
"2019-01-03",6181358,2793514,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183614,2794326,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2019-01-03",6181518,2793579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6184161,2794469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-11",6182490,2794013,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-03",6182650,2794082,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181933,2793801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183080,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182779,2794102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183898,2794406,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182768,2794109,247,2,2,1,1,1,0,0,9,0,2,0,10,1,17,214,0,0,0,21
"2019-01-01",6182508,2794022,89,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,70,0,0,6
"2019-01-14",6183953,2794426,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183540,2794252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182357,2793946,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8
"2019-01-10",6183657,2794284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182414,2793984,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182774,2794103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181942,2793815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182434,2793987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181352,2793503,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-12",6235868,2794479,28,0,0,1,0,0,0,0,1,0,1,0,0,0,2,27,0,0,0,1
"2019-01-15",6182105,2793832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182330,2793936,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181902,2793783,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6184009,2794459,635,83,6,4,5,36,0,0,0,0,2,0,6,0,181,598,0,0,0,35
"2019-01-14",6181895,2793754,74,0,0,1,0,0,0,0,1,0,1,5,5,1,6,73,0,0,0,1
"2019-01-02",6183786,2794354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181391,2793520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181930,2793797,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6182335,2793928,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183658,2794282,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6184078,2794483,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181559,2793616,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3
"2019-01-03",6183288,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6182346,2793941,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182482,2794195,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6183748,2794328,8,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1
"2019-01-15",6183714,2794307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6191778,2794038,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182482,2794195,106,0,1,1,0,0,0,0,2,0,1,2,1,1,4,73,0,0,0,15
"2019-01-05",6183443,2794246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182766,2794098,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0
"2019-01-01",6183479,2794247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-07",6182245,2793895,51,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,51,0,0,0
"2019-01-03",6182509,2794023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6178160,2794074,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182485,2794010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181570,2793627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182961,2794178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182357,2793946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6181971,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183600,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-08",6184054,2794479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6181856,2793753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183305,2794226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183440,2794242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6199948,2793896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183715,2794304,538,57,4,4,10,16,4,1,2,0,1,2,27,1,135,510,0,0,0,25
"2019-01-05",6186844,2793579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6183119,2794206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182320,2793922,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181423,2793539,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183233,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183896,2794405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182960,2794176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6323021,2794423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-02",6183961,2794432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6198233,2794458,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-05",6183877,2794392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182983,2794167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6293478,2793952,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182546,2793874,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182269,2793905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182460,2793996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6184031,2794469,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6182609,2794058,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182262,2793896,107,0,0,1,0,0,0,1,1,0,1,0,5,0,8,77,0,0,0,10
"2019-01-02",6194591,2793618,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181700,2793705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6182751,2794092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6184022,2794357,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0
"2019-01-03",6181423,2793539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182836,2794136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183217,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183374,2794237,100,7,2,1,1,0,0,0,2,0,1,0,1,0,12,80,0,0,0,12
"2019-01-03",6181370,2793515,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182160,2793854,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181489,2793575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183769,2794340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183290,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182407,2793981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182515,2794025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181379,2793516,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6182957,2794166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6182827,2794129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181926,2793798,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15",6183621,2794264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183656,2794344,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6183873,2794391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183811,2794365,125,10,1,1,3,8,0,0,2,0,1,0,3,2,25,110,0,0,0,13
"2019-01-01",6183415,2794238,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6267813,2794184,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-04",6186183,2794423,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2019-01-01",6181672,2793688,251,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,224,0,0,10
"2019-01-10",6182317,2793924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181536,2793602,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6181647,2793673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183574,2794257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6182114,2793846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6320999,2793788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2019-01-12",6184015,2794458,32,0,0,1,0,0,0,0,0,0,1,0,0,0,8,26,0,0,0,1
"2019-01-14",6182602,2794060,399,21,0,4,1,8,0,0,1,0,4,14,4,16,55,258,94,28,0,5
"2019-01-01",6183210,2794213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183086,2794191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6182357,2793946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6183302,2794221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183968,2794435,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6322331,2794221,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
"2019-01-05",6182050,2793830,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6181932,2793800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6183983,2794443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6183724,2794312,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181894,2793779,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-05",6181806,2793727,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-14",6181845,2793750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-10",6182482,2794195,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-01",6182001,2793805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-02",6181551,2793613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6183857,2794381,148,32,1,2,5,7,0,0,1,0,1,0,2,0,54,147,0,0,0,1
"2019-01-02",6182380,2793956,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-06",6232988,2794184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-09",6182263,2793904,115,2,1,2,1,2,1,0,2,0,1,0,7,1,15,105,0,0,0,8
"2019-01-10",6182169,2793864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-03",6184143,2794427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
